@relation dataset

@attribute ax real
@attribute ay real 
@attribute az real 
@attribute gx real
@attribute gy real
@attribute gz real
@attribute ave real 
@attribute res {STOP, MOVE, STEP}

@data
-0.45010376,0.19631958,10.25676,-0.005310059,0.026626587,0.004257202,2.49941644,STOP
-0.45010376,0.19631958,10.295059,0.006393433,0.003204346,-0.001068115,2.511917063,STOP
-0.4453125,0.1771698,10.180145,0.013854981,-0.002120972,0,2.48146432,STOP
-0.47883606,0.1484375,10.304642,0.018112183,0.003204346,0,2.498088906,STOP
-0.43572998,0.22984314,10.213654,-0.009567261,0.006393433,0.005325317,2.499549975,STOP
-0.48362732,0.15800476,10.342941,0.002136231,0.002136231,0,2.504863668,STOP
-0.48362732,0.15800476,10.342941,0.002136231,0.002136231,0,2.504863668,STOP
-0.46925354,0.12927246,10.16098,0.003189087,0.013854981,-0.007461548,2.456047002,STOP
-0.44052124,0.2106781,10.103531,-0.003189087,0.005340576,0.007461548,2.467624693,STOP
-0.42137146,0.23461914,10.103531,-0.009567261,-0.007446289,0.004257202,2.476802855,STOP
-0.42616272,0.19152832,10.290268,0.002136231,-0.001052856,0.012786865,2.514442458,STOP
-0.42616272,0.19152832,10.290268,0.002136231,-0.001052856,0.012786865,2.514442458,STOP
-0.48362732,0.2394104,10.242386,0.002136231,-0.00958252,0.004257202,2.500076328,STOP
-0.46446228,0.22984314,10.208862,0.001068115,-0.002120972,-0.003204346,2.493827744,STOP
-0.46925354,0.27772522,10.180145,0.00958252,0,0.007461548,2.4995498,STOP
-0.5219269,0.19631958,10.366882,0.002136231,0.001068115,-0.013839722,2.510852728,STOP
-0.36390686,0.13406372,10.405197,-0.005310059,-0.005325317,0.003189087,2.54251095,STOP
-0.36390686,0.13406372,10.405197,-0.005310059,-0.005325317,0.003189087,2.54251095,STOP
-0.33039856,0.15322876,10.285477,0,-0.004257202,0,2.5270768,STOP
-0.36869812,0.23461914,10.237595,-0.007446289,0.008529663,-0.001068115,2.524017433,STOP
-0.43572998,0.22984314,10.366882,-0.001068115,0.018096924,-0.002136231,2.539981761,STOP
-0.40222168,0.2106781,10.184921,0.007461548,0.002136231,0.007461548,2.500209742,STOP
-0.40222168,0.2106781,10.184921,0.007461548,0.002136231,0.007461548,2.500209742,STOP
-0.37348938,0.15322876,10.180145,0.007461548,0.006393433,0.003189087,2.491836482,STOP
-0.37348938,0.15800476,10.357315,0.01171875,0,-0.002136231,2.538387283,STOP
-0.37348938,0.18673706,10.184921,0.003189087,0.003204346,-0.004257202,2.500339442,STOP
-0.46446228,0.15322876,10.0269165,-0.012771606,0.012786865,-0.003204346,2.425727844,STOP
-0.45489502,0.1771698,10.261536,-0.004241943,-0.001068115,0.002120972,2.494892209,STOP
-0.45489502,0.1771698,10.261536,-0.004241943,-0.001068115,0.002120972,2.494892209,STOP
-0.42616272,0.25856018,10.199295,-0.001068115,0.004272461,0.008514404,2.507656086,STOP
-0.3591156,0.19631958,10.304642,-0.003189087,0.001068115,0.008514404,2.534664223,STOP
-0.33039856,0.0909729,10.218445,0.002136231,0.006393433,-0.005325317,2.495288893,STOP
-0.49319458,0.25856018,10.079575,0.018112183,-0.010650635,0.008514404,2.465763196,STOP
-0.43095398,0.15322876,10.328583,-0.008514404,-0.007446289,0.006393433,2.510585844,STOP
-0.43095398,0.15322876,10.328583,-0.008514404,-0.007446289,0.006393433,2.510585844,STOP
-0.44052124,0.11491394,10.366882,-0.008514404,0.012786865,-0.002136231,2.508190074,STOP
-0.3830719,0.16758728,10.29985,0,-0.004257202,0,2.521091345,STOP
-0.51234436,0.18673706,10.371674,0.002136231,0.003204346,0.00958252,2.512050733,STOP
-0.44052124,0.2394104,10.275909,-0.006378174,-0.013839722,0,2.517104997,STOP
-0.39263916,0.20588684,10.213654,-0.02128601,-0.004257202,-0.004257202,2.501403918,STOP
-0.39263916,0.20588684,10.213654,-0.02128601,-0.004257202,-0.004257202,2.501403918,STOP
-0.39263916,0.17237854,10.180145,-0.004241943,-0.001068115,0.00958252,2.488910609,STOP
-0.3878479,0.2394104,10.127472,0.004257202,-0.007446289,-0.006393433,2.495822926,STOP
-0.31123352,0.15800476,10.14183,-0.015960693,0,-0.002136231,2.493160137,STOP
-0.39263916,0.13406372,10.266327,-0.002136231,-0.001068115,0.010650635,2.501403832,STOP
-0.39263916,0.13406372,10.266327,-0.002136231,-0.001068115,0.010650635,2.501403832,STOP
-0.37348938,0.21546936,10.170563,0.006393433,0,-0.006393433,2.504734103,STOP
-0.48840332,0.18673706,10.204086,-0.008514404,0.01171875,-0.001068115,2.473476334,STOP
-0.31602478,0.11491394,10.170563,-0.003189087,0.008529663,-0.008529663,2.491565768,STOP
-0.43572998,0.24420166,10.199295,0.005325317,-0.013839722,0.010650635,2.503272999,STOP
-0.40701294,0.20111084,10.333374,0,-0.004257202,0.006393433,2.531867975,STOP
-0.40701294,0.20111084,10.333374,0,-0.004257202,0.006393433,2.531867975,STOP
-0.34475708,0.32081604,10.285477,0.001068115,0.004272461,0.017044067,2.565651019,STOP
-0.45010376,0.17237854,10.189713,0.002136231,0.007461548,0.007461548,2.478531003,STOP
-0.42616272,0.21546936,10.280701,0.003189087,-0.008514404,0,2.518299182,STOP
-0.46925354,0.2106781,10.151413,-0.015960693,0.001068115,-0.005325317,2.469219217,STOP
-0.46925354,0.2106781,10.151413,-0.015960693,0.001068115,-0.005325317,2.469219217,STOP
-0.4453125,0.1484375,10.117889,0.003189087,-0.007446289,0.008514404,2.456050772,STOP
-0.39263916,0.11012268,10.271118,-0.002136231,-0.002120972,0.005325317,2.496616322,STOP
-0.4453125,0.20588684,10.151413,-0.003189087,0.001068115,0.003189087,2.477199563,STOP
-0.46446228,0.15322876,10.093948,0.015975952,0.012786865,-0.008529663,2.449672608,STOP
-0.40222168,0.21546936,10.132248,0.001068115,0.001068115,-0.005325317,2.486640949,STOP
-0.40222168,0.21546936,10.132248,0.001068115,0.001068115,-0.005325317,2.486640949,STOP
-0.40222168,0.24420166,10.184921,0.005325317,-0.002120972,-0.010635376,2.508056574,STOP
-0.42137146,0.19631958,10.304642,-0.006378174,-0.012771606,-0.006393433,2.518302987,STOP
-0.40701294,0.20588684,10.122681,0.001068115,0.010650635,-0.002136231,2.480655754,STOP
-0.32081604,0.2394104,10.261536,0.002136231,0,-0.008529663,2.545566648,STOP
-0.32081604,0.2394104,10.261536,0.002136231,0,-0.008529663,2.545566648,STOP
-0.47883606,0.1197052,10.093948,-0.008514404,-0.006393433,0.003189087,2.431575684,STOP
-0.43095398,0.13885498,10.204086,-0.009567261,-0.002120972,-0.005325317,2.475604935,STOP
-0.42137146,0.12927246,10.271118,-0.007446289,0.007461548,0.001068115,2.492893178,STOP
-0.24420166,0.25378418,10.228027,-0.003189087,-0.008514404,-0.012771606,2.558605108,STOP
-0.3543396,0.1819458,10.223236,0.00958252,0.003204346,-0.002136231,2.51510618,STOP
-0.3543396,0.1819458,10.223236,0.00958252,0.003204346,-0.002136231,2.51510618,STOP
-0.3878479,0.27772522,10.304642,0.018112183,0.002136231,0,2.553157876,STOP
-0.43095398,0.20111084,10.347733,-0.006378174,0.001068115,-0.008529663,2.527877922,STOP
-0.3830719,0.1819458,10.285477,-0.005310059,0.003204346,-0.007461548,2.51976021,STOP
-0.33517456,0.07182312,10.199295,0.010650635,0.002136231,-0.005325317,2.486648549,STOP
-0.3256073,0.18673706,10.199295,-0.011703491,-0.003189087,-0.004257202,2.512180317,STOP
-0.3256073,0.18673706,10.199295,-0.011703491,-0.003189087,-0.004257202,2.512180317,STOP
-0.4165802,0.21546936,10.14183,0.002136231,-0.002120972,0.004257202,2.485713848,STOP
-0.46925354,0.09576416,10.290268,-0.004241943,0.01171875,-0.004257202,2.478134169,STOP
-0.3878479,0.06703186,10.189713,0.001068115,-0.005325317,-0.005325317,2.467491269,STOP
-0.33996582,0.13885498,10.079575,0.005325317,-0.006393433,-0.00958252,2.470947369,STOP
-0.33996582,0.13885498,10.079575,0.005325317,-0.006393433,-0.00958252,2.470947369,STOP
-0.3543396,0.19152832,10.16098,-0.001068115,-0.004257202,0.004257202,2.499275151,STOP
-0.43572998,0.20588684,10.184921,-0.002136231,-0.001068115,-0.008529663,2.488235407,STOP
-0.3878479,0.14364624,10.319,0.003189087,-0.003189087,0.003189087,2.519496857,STOP
-0.4740448,0.28250122,10.232803,0.005325317,0.007461548,-0.002136231,2.511646184,STOP
-0.44052124,0.13406372,10.122681,-0.008514404,0.005325317,-0.002136231,2.451927269,STOP
-0.44052124,0.13406372,10.122681,-0.008514404,0.005325317,-0.002136231,2.451927269,STOP
-0.46446228,0.12927246,10.266327,-0.012771606,0.02130127,-0.007461548,2.479591394,STOP
-0.45010376,0.15800476,10.251968,-0.006378174,0.003204346,-0.008529663,2.488372707,STOP
-0.5219269,0.15800476,10.16098,-0.003189087,0,-0.00958252,2.448467193,STOP
-0.42137146,0.12449646,10.170563,0.013854981,0.002136231,-0.008529663,2.471885745,STOP
-0.42137146,0.12449646,10.170563,0.013854981,0.002136231,-0.008529663,2.471885745,STOP
-0.48840332,0.24899292,10.194504,0.018112183,-0.014907837,-0.005325317,2.493301446,STOP
-0.4740448,0.11012268,10.180145,-0.001068115,0.003204346,-0.004257202,2.453788691,STOP
-0.40701294,0.19152832,10.132248,0.013854981,0.006393433,0.001068115,2.48265459,STOP
-0.47883606,0.1771698,10.156189,0.024505615,-0.012771606,0.004257202,2.469757089,STOP
-0.5027771,0.20111084,10.247177,-0.004241943,0.006393433,0.001068115,2.485317199,STOP
-0.5027771,0.20111084,10.247177,-0.004241943,0.006393433,0.001068115,2.485317199,STOP
-0.3591156,0.20588684,10.117889,-0.002136231,0.010650635,0.003189087,2.490631002,STOP
-0.49798584,0.30645752,10.29985,0.003189087,-0.004257202,0.003189087,2.527877692,STOP
-0.3878479,0.12927246,10.25676,0.026626587,-0.019165039,-0.005325317,2.506202787,STOP
-0.3591156,0.1819458,10.280701,-0.008514404,0.005325317,-0.005325317,2.523754199,STOP
-0.42616272,0.15800476,10.352524,0.010650635,-0.003189087,0.001068115,2.523754169,STOP
-0.42616272,0.15800476,10.352524,0.010650635,-0.003189087,0.001068115,2.523754169,STOP
-0.30645752,0.21546936,10.151413,-0.008514404,0,0.005325317,2.512977609,STOP
-0.36869812,0.28250122,10.232803,0.003189087,0,0.002120972,2.537448797,STOP
-0.36869812,0.14364624,10.00296,0.006393433,-0.008514404,0.00958252,2.446075388,STOP
-0.45010376,0.2394104,10.041275,0.007461548,-0.004257202,-0.001068115,2.459510797,STOP
-0.45010376,0.2394104,10.041275,0.007461548,-0.004257202,-0.001068115,2.459510797,STOP
-0.3830719,0.27293396,10.242386,-0.006378174,0.012786865,-0.008529663,2.531467472,STOP
-0.5171356,0.18673706,10.419556,-0.003189087,-0.004257202,-0.00958252,2.521492093,STOP
-0.40701294,0.15322876,10.132248,0.005325317,0.01171875,0.004257202,2.470947284,STOP
-0.46446228,0.1771698,10.113098,-0.009567261,0.002136231,0.008514404,2.454059565,STOP
-0.47883606,0.14364624,10.199295,-0.009567261,0.002136231,0.008514404,2.46363448,STOP
-0.47883606,0.14364624,10.199295,-0.003189087,0.002136231,0.01171875,2.465229023,STOP
-0.42616272,0.22984314,10.261536,0.008514404,0.007461548,0.001068115,2.518432706,STOP
-0.31602478,0.11012268,10.122681,-0.007446289,-0.006378174,-0.006393433,2.477333153,STOP
-0.5315094,0.16279602,10.223236,-0.005310059,0,-0.003204346,2.46230314,STOP
-0.33517456,0.16279602,10.117889,-0.022354126,-0.003189087,0,2.480789084,STOP
-0.33517456,0.16279602,10.117889,-0.022354126,-0.003189087,0,2.480789084,STOP
-0.34954834,0.17237854,10.146622,0.012786865,-0.007446289,-0.005325317,2.495559766,STOP
-0.48362732,0.1819458,10.295059,0.002136231,-0.003189087,-0.005325317,2.498878428,STOP
-0.45968628,0.24899292,10.271118,-0.006378174,0.012786865,-0.003204346,2.513511617,STOP
-0.47883606,0.13406372,10.218445,-0.014892578,0.005340576,0.001068115,2.464695021,STOP
-0.41178894,0.13406372,10.218445,-0.014892578,0.005340576,0.001068115,2.481456801,STOP
-0.41178894,0.20111084,10.261536,-0.003189087,0.008529663,0.005325317,2.511917203,STOP
-0.48362732,0.296875,10.16098,0.007461548,-0.005325317,0.001068115,2.495422307,STOP
-0.49319458,0.13406372,10.084366,0.019180298,0.009597778,0,2.43610386,STOP
-0.34954834,0.13885498,10.1657715,-0.002136231,-0.012771606,-0.001068115,2.488235477,STOP
-0.45489502,0.09576416,10.285477,-0.004241943,0.001068115,-0.001068115,2.480526049,STOP
-0.45489502,0.09576416,10.285477,-0.004241943,0.001068115,-0.001068115,2.480526049,STOP
-0.34475708,0.30166626,10.25676,0,0.006393433,-0.003204346,2.553417295,STOP
-0.37348938,0.19152832,10.371674,-0.006378174,0.010665894,-0.002136231,2.545833692,STOP
-0.46925354,0.22026062,10.156189,0.001068115,0,0.003189087,2.477066049,STOP
-0.42137146,0.22026062,10.1657715,0.010650635,-0.003189087,-0.001068115,2.493827824,STOP
-0.6224823,0.18673706,10.247177,0.010650635,-0.003189087,-0.001068115,2.455520599,STOP
-0.6224823,0.18673706,10.247177,0.010650635,0.003204346,-0.001068115,2.455520599,STOP
-0.41178894,0.07661438,10.16098,0.015975952,-0.002120972,0.001068115,2.460445348,STOP
-0.34475708,0.20111084,10.309418,-0.004241943,0.004272461,-0.00958252,2.540382454,STOP
-0.3591156,0.20588684,10.14183,-0.014892578,0.003204346,-0.004257202,2.493427166,STOP
-0.44052124,0.22505188,10.103531,0.002136231,0.001068115,0.004257202,2.472549468,STOP
-0.44052124,0.22505188,10.103531,0.002136231,0.001068115,0.004257202,2.472549468,STOP
-0.3256073,0.22026062,10.065216,0.006393433,0.006393433,-0.001068115,2.491565688,STOP
-0.37348938,0.11012268,10.199295,-0.002136231,0.004272461,0.00958252,2.483448017,STOP
-0.33996582,0.0622406,10.137039,0.007461548,-0.007446289,0.008514404,2.466693832,STOP
-0.5458679,0.13406372,10.16098,0.002136231,0.001068115,0.001068115,2.437828013,STOP
-0.32081604,0.25378418,10.223236,-0.013839722,0.009597778,-0.00958252,2.535591105,STOP
-0.32081604,0.25378418,10.223236,-0.013839722,0.009597778,-0.00958252,2.535591105,STOP
-0.36869812,0.20588684,10.194504,-0.004241943,0.002136231,-0.002136231,2.506862694,STOP
-0.46925354,0.11012268,10.146622,-0.005310059,-0.005325317,-0.007461548,2.44554527,STOP
-0.39263916,0.22026062,10.29985,-0.002136231,0.002136231,-0.013839722,2.531333807,STOP
-0.49319458,0.1197052,10.232803,-0.011703491,-0.002120972,0.00958252,2.461902532,STOP
-0.4165802,0.10055542,10.290268,0.006393433,0.003204346,0.007461548,2.495159163,STOP
-0.4165802,0.10055542,10.290268,0.006393433,0.003204346,0.007461548,2.495159163,STOP
-0.3830719,0.22984314,10.213654,0.004257202,-0.006378174,-0.002136231,2.516170611,STOP
-0.37828064,0.13406372,10.122681,-0.001068115,0.003204346,-0.010635376,2.469348991,STOP
-0.3830719,0.10533142,10.232803,-0.001068115,-0.002120972,0.004257202,2.488498601,STOP
-0.45010376,0.12927246,10.25676,-0.003189087,-0.007446289,0.001068115,2.483184903,STOP
-0.43572998,0.1819458,10.261536,0.002136231,0.012786865,-0.001068115,2.502472013,STOP
-0.43572998,0.1819458,10.261536,0.002136231,0.012786865,-0.001068115,2.502472013,STOP
-0.3878479,0.22984314,10.137039,-0.008514404,0.005340576,-0.002136231,2.492629959,STOP
-0.39263916,0.23461914,10.275909,0,0.006393433,0.003189087,2.529472245,STOP
-0.39263916,0.13406372,10.175354,-0.009567261,0.001068115,-0.00958252,2.476802825,STOP
-0.44052124,0.13406372,10.070007,0.010650635,-0.006378174,0.001068115,2.443550029,STOP
-0.45489502,0.14364624,10.1657715,0,-0.013839722,-0.008529663,2.46363068,STOP
-0.45489502,0.14364624,10.1657715,0,-0.013839722,-0.008529663,2.46363068,STOP
-0.42616272,0.13406372,10.199295,0.003189087,0.013854981,0.003189087,2.477596272,STOP
-0.45489502,0.1484375,10.180145,-0.004241943,0.003204346,-0.006393433,2.467361384,STOP
-0.40701294,0.11491394,10.156189,0.003189087,0.009597778,-0.015960693,2.466819772,STOP
-0.3878479,0.12927246,10.156189,0.019180298,-0.005325317,0.002120972,2.479198465,STOP
-0.3878479,0.12927246,10.156189,0.019180298,-0.005325317,0.002120972,2.479198465,STOP
-0.3830719,0.25856018,10.151413,0.007461548,0.004272461,-0.015960693,2.508590707,STOP
-0.25856018,0.11491394,10.271118,0.00958252,0.005340576,-0.001068115,2.53426357,STOP
-0.45010376,0.13406372,10.156189,0.002136231,-0.005325317,0.00958252,2.460571298,STOP
-0.42137146,0.19631958,10.29985,-0.003189087,0.014923096,-0.007461548,2.517902258,STOP
-0.44052124,0.2106781,10.180145,-0.010635376,-0.001052856,-0.002136231,2.484916621,STOP
-0.44052124,0.2106781,10.180145,-0.010635376,-0.001052856,-0.002136231,2.484916621,STOP
-0.37348938,0.0622406,10.342941,-0.008514404,0.007461548,0,2.505794454,STOP
-0.44052124,0.17237854,10.156189,0.004257202,0.002136231,0,2.473075876,STOP
-0.45010376,0.12449646,10.232803,-0.007446289,-0.007446289,0.006393433,2.474937353,STOP
-0.45489502,0.22505188,10.127472,0.001068115,0.017044067,-0.005325317,2.474674244,STOP
-0.45489502,0.22505188,10.127472,0.001068115,0.017044067,-0.005325317,2.474674244,STOP
-0.49319458,0.3256073,10.25676,-0.017028809,0.014923096,-0.004257202,2.518035978,STOP
-0.37828064,0.14364624,10.175354,0.003189087,0.015991211,-0.002136231,2.485977172,STOP
-0.43572998,0.12927246,10.070007,0.003189087,-0.019165039,-0.010635376,2.441684642,STOP
-0.46446228,0.16279602,10.208862,0.005325317,-0.004257202,0.005325317,2.478130264,STOP
-0.45489502,0.12449646,10.271118,-0.002136231,-0.003189087,-0.001068115,2.484645802,STOP
-0.45489502,0.12449646,10.271118,-0.002136231,-0.003189087,-0.001068115,2.484645802,STOP
-0.36390686,0.16758728,10.347733,0.002136231,0.002136231,0.00958252,2.538387413,STOP
-0.48840332,0.16758728,10.117889,0.006393433,-0.008514404,-0.002136231,2.450866598,STOP
-0.42616272,0.13406372,10.093948,0.006393433,-0.008514404,-0.003204346,2.452060608,STOP
-0.37828064,0.25856018,10.319,-0.010635376,0.003204346,0.001068115,2.547161041,STOP
-0.37828064,0.25856018,10.319,-0.010635376,0.003204346,0.001068115,2.547161041,STOP
-0.41178894,0.25378418,10.213654,-0.010635376,0.007461548,0.003189087,2.511253466,STOP
-0.34954834,0.12927246,10.223236,0.012786865,0.003204346,0.002120972,2.503936746,STOP
-0.41178894,0.16279602,10.251968,-0.001068115,-0.015975952,0.004257202,2.500476741,STOP
-0.48362732,0.1819458,10.151413,0.012786865,-0.002120972,0.005325317,2.465629586,STOP
-0.4740448,0.2106781,10.237595,0.001068115,0.006393433,-0.007461548,2.493824104,STOP
-0.4740448,0.2106781,10.237595,0.001068115,0.006393433,-0.007461548,2.493824104,STOP
-0.3543396,0.15800476,10.137039,-0.001068115,-0.006393433,0.003189087,2.484909011,STOP
-0.43572998,0.2394104,10.304642,-0.009567261,0.003204346,0.001068115,2.52468879,STOP
-0.42616272,0.08618164,10.414764,-0.002136231,0.019165039,0.004257202,2.518161672,STOP
-0.5458679,0.14364624,10.132248,-0.001068115,0.008529663,0.005325317,2.432239556,STOP
-0.48840332,0.22984314,10.132248,0.004257202,-0.004257202,-0.00958252,2.469486256,STOP
-0.48840332,0.22984314,10.132248,0.004257202,-0.004257202,-0.00958252,2.469486256,STOP
-0.43572998,0.12927246,10.132248,0.025558472,-0.01171875,0.001068115,2.462837238,STOP
-0.3878479,0.1197052,10.362091,-0.002136231,-0.005325317,0.01171875,2.522953017,STOP
-0.40701294,0.1819458,10.25676,-0.006378174,0.01171875,0.00958252,2.506328672,STOP
-0.40222168,0.1484375,10.328583,0.012786865,-0.005325317,-0.00958252,2.521896421,STOP
-0.45968628,-0.02394104,10.1657715,-0.001068115,-0.010650635,0,2.420269016,STOP
-0.45968628,-0.02394104,10.1657715,-0.001068115,-0.010650635,0,2.420269016,STOP
-0.31602478,0.23461914,10.208862,0.004257202,0,0,2.532928391,STOP
-0.43095398,0.10055542,10.304642,0.005325317,0.01171875,0.005325317,2.494892189,STOP
-0.40222168,0.08139038,10.127472,0.010650635,0.002136231,0,2.454322834,STOP
-0.45968628,0.20588684,10.180145,0.004257202,0.012786865,0.004257202,2.482650691,STOP
-0.45968628,0.20588684,10.180145,0.004257202,0.012786865,0.004257202,2.482650691,STOP
-0.45968628,0.1819458,10.29985,0,-0.014907837,-0.005325317,2.50552738,STOP
-0.4165802,0.10533142,10.366882,0.001068115,0,0.001068115,2.514175334,STOP
-0.44052124,0.18673706,10.295059,0.003189087,0,-0.002136231,2.511115977,STOP
-0.46925354,0.09576416,10.352524,0.010650635,0.004272461,0.003189087,2.497421314,STOP
-0.43095398,0.11491394,10.113098,-0.005310059,0.006393433,0.006393433,2.447936975,STOP
-0.43095398,0.11491394,10.113098,-0.005310059,0.006393433,0.006393433,2.447936975,STOP
-0.42616272,0.08618164,10.251968,0.015975952,0.019165039,-0.008529663,2.481990718,STOP
-0.42616272,0.1771698,10.25676,0.01171875,0,-0.014907837,2.504871458,STOP
-0.39263916,0.23461914,10.074799,-0.006378174,0.001068115,0.004257202,2.477600202,STOP
-0.46446228,0.20111084,10.33815,-0.015960693,0.002136231,-0.00958252,2.514709467,STOP
-0.46446228,0.20111084,10.33815,-0.015960693,0.002136231,-0.00958252,2.514709467,STOP
-0.40701294,0.15800476,10.366882,0.002136231,0.001068115,0.00958252,2.530002513,STOP
-0.46925354,0.09576416,10.242386,-0.008514404,0.007461548,-0.001068115,2.465095554,STOP
-0.39263916,0.1484375,10.29985,0.003189087,-0.003189087,0.007461548,2.514709357,STOP
-0.48840332,0.24899292,10.204086,-0.008514404,0.006393433,-0.010635376,2.489040299,STOP
-0.36390686,0.13885498,10.362091,0.017044067,-0.001068115,0.001068115,2.538520797,STOP
-0.36390686,0.13885498,10.362091,0.017044067,-0.001068115,0.001068115,2.538520797,STOP
-0.4453125,0.16758728,10.194504,-0.004241943,-0.00958252,0.012786865,2.478134209,STOP
-0.47883606,0.09576416,10.213654,0.015975952,0.001068115,0.004257202,2.461639513,STOP
-0.42616272,0.18673706,10.314209,-0.003189087,-0.007446289,0,2.517898563,STOP
-0.4165802,0.17237854,10.275909,0,-0.002120972,-0.002136231,2.507926835,STOP
-0.4165802,0.17237854,10.275909,0,-0.002120972,-0.002136231,2.507926835,STOP
-0.3830719,0.13885498,10.156189,-0.002136231,0.007461548,0.008514404,2.477458962,STOP
-0.39743042,0.16758728,10.251968,-0.011703491,0.003204346,0.002120972,2.502605342,STOP
-0.36390686,0.15322876,10.1657715,-0.004241943,0.004272461,-0.004257202,2.487712864,STOP
-0.3878479,0.21546936,10.405197,-0.003189087,0.007461548,-0.006393433,2.557407343,STOP
-0.37348938,0.0909729,10.213654,0.00958252,0.005325317,0.002120972,2.48518001,STOP
-0.37348938,0.0909729,10.213654,0.00958252,0.005325317,0.002120972,2.48518001,STOP
-0.36390686,0.1484375,10.266327,0.012786865,-0.01171875,0.004257202,2.515911126,STOP
-0.4453125,0.2681427,10.117889,-0.015960693,-0.003189087,0,2.481189627,STOP
-0.39263916,0.17237854,10.280701,0.01171875,0.008529663,0.005325317,2.518039783,STOP
-0.45010376,0.16279602,10.266327,-0.008514404,-0.001068115,0.003189087,2.492626214,STOP
-0.45010376,0.16279602,10.266327,-0.008514404,-0.001068115,0.003189087,2.492626214,STOP
-0.44052124,0.27293396,10.223236,0.010650635,-0.00958252,-0.002136231,2.516574839,STOP
-0.36390686,0.1484375,10.285477,-0.006378174,-0.001068115,-0.002136231,2.515907367,STOP
-0.4453125,0.12449646,10.309418,0.020233154,0.006393433,0.003189087,2.502208779,STOP
-0.39263916,0.19631958,10.395615,-0.004241943,0.002136231,0.001068115,2.548763369,STOP
-0.5315094,0.09576416,10.25676,0,0.003204346,0.015975952,2.45525369,STOP
-0.5315094,0.09576416,10.25676,0,0.003204346,0.015975952,2.45525369,STOP
-0.49319458,0.1484375,10.25676,-0.007446289,0.004272461,-0.001068115,2.476139158,STOP
-0.42137146,0.22505188,10.223236,-0.012771606,0.002136231,-0.006393433,2.503536204,STOP
-0.3878479,0.16279602,10.371674,-0.003189087,-0.006393433,-0.010635376,2.535858258,STOP
-0.45489502,0.24899292,10.271118,0.010650635,0.002136231,0.007461548,2.518966634,STOP
-0.3830719,0.10533142,10.132248,0,-0.003189087,-0.003204346,2.46362688,STOP
-0.3830719,0.10533142,10.132248,0,-0.003189087,-0.003204346,2.46362688,STOP
-0.48362732,0.17237854,10.3237915,0.002136231,0.004272461,-0.015960693,2.503669738,STOP
-0.45968628,0.16758728,10.228027,-0.010635376,0.003204346,-0.003204346,2.481323156,STOP
-0.296875,0.1771698,10.151413,-0.003189087,0,0.00958252,2.507129678,STOP
-0.4165802,0.12927246,10.184921,-0.003189087,0.005325317,-0.003204346,2.473606043,STOP
-0.34954834,0.10055542,10.275909,0.005325317,-0.003189087,-0.004257202,2.508060349,STOP
-0.34954834,0.10055542,10.275909,0.005325317,-0.003189087,-0.004257202,2.508060349,STOP
-0.39263916,0.15800476,10.093948,0.007461548,-0.012771606,-0.002136231,2.466693787,STOP
-0.36390686,0.12449646,10.127472,0.008514404,0.007461548,0.003189087,2.474144001,STOP
-0.49319458,0.20588684,10.275909,0.002136231,0.006393433,0.002120972,2.497684373,STOP
-0.42137146,0.18673706,10.137039,0.001068115,-0.013839722,-0.001068115,2.475868179,STOP
-0.42137146,0.18673706,10.137039,0.001068115,-0.013839722,-0.001068115,2.475868179,STOP
-0.3830719,0.2394104,10.285477,0.004257202,0.003204346,0.006393433,2.536518176,STOP
-0.45010376,0.1771698,10.237595,-0.007446289,0.002136231,0.003189087,2.489303688,STOP
-0.24420166,0.24420166,10.156189,0.012786865,0.007461548,-0.013839722,2.542243966,STOP
-0.39263916,0.1484375,10.223236,-0.001068115,0.003204346,0.008514404,2.494491556,STOP
-0.37348938,0.08139038,10.14183,-0.011703491,0.006393433,0.006393433,2.459506877,STOP
-0.37348938,0.08139038,10.14183,-0.011703491,0.006393433,0.006393433,2.459506877,STOP
-0.42137146,0.20588684,10.33815,0.004257202,-0.005325317,0.002120972,2.531730646,STOP
-0.39743042,0.07661438,10.113098,0.010650635,0.002136231,0,2.450733149,STOP
-0.43095398,0.15322876,10.228027,0.004257202,0,-0.006393433,2.488639746,STOP
-0.4165802,0.19152832,10.204086,-0.011703491,0.003204346,0.004257202,2.491832657,STOP
-0.48362732,0.19152832,10.304642,-0.011703491,0.003204346,0.004257202,2.500209877,STOP
-0.48362732,0.19152832,10.304642,0.002136231,-0.002120972,0.002120972,2.503669808,STOP
-0.4740448,0.19631958,10.223236,-0.011703491,-0.004257202,-0.005325317,2.483451822,STOP
-0.44052124,0.08618164,10.280701,0.013854981,-0.001068115,0.007461548,2.485054095,STOP
-0.43572998,0.12927246,10.175354,-0.005310059,0.004272461,-0.005325317,2.465896605,STOP
-0.49798584,0.16758728,10.194504,0.001068115,-0.001068115,-0.006393433,2.466293389,STOP
-0.49798584,0.16758728,10.194504,0.001068115,-0.001068115,-0.006393433,2.466293389,STOP
-0.45010376,0.1771698,10.266327,0.005325317,-0.002120972,0.00958252,2.499679589,STOP
-0.45968628,0.28250122,10.342941,0.004257202,-0.006393433,0.006393433,2.542503286,STOP
-0.33039856,0.20111084,10.266327,-0.012771606,-0.004257202,-0.002136231,2.531066919,STOP
-0.5219269,0.16758728,10.218445,0.012786865,-0.004257202,0.00958252,2.469223061,STOP
-0.34475708,0.19152832,10.170563,0.007461548,0.01171875,0.001068115,2.506198947,STOP
